id	output
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x2f90e85530e73beb4a17731e7186c67c63acb671245c5638ff767cad74a24f62"}	[{"salt": "158", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -198900, "tickUpper": -196260, "liquidityDelta": "-1324944287392"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xb6f7b7f54092f954aea729d516af7cb6023cebd0bd270c269ee778525386059e"}	[{"salt": "142", "amount0": "106325966240038", "amount1": "1187", "ordinal": 0, "tickLower": -246360, "tickUpper": -240780, "liquidityDelta": "-1951959733026"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x15cef36a5d989d8b80b9263ea5e718b18daff1643e8eed693fd54bedc68150a2"}	[{"salt": "159", "amount0": "732431311206911", "amount1": "15590", "ordinal": 0, "tickLower": -245410, "tickUpper": -241450, "liquidityDelta": "-3845354026576949"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x283901105bd7a3cfe6227b0283ff38786c1002fbb1fb1c135b63fefa966f8b13"}	[{"salt": "137", "amount0": "262354965774593714", "amount1": "6708203", "ordinal": 0, "tickLower": -244140, "tickUpper": -236100, "liquidityDelta": "-4223915433952241"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x1af7c630ecee65936bdc0c37a1816a09f82aee954c01fb3c387e586820e391fc"}	[{"salt": "160", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -244920, "tickUpper": -236100, "liquidityDelta": "-3774386529188285"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x920a7f2b36287c6e4b9cadbb80023ba9da5b569dab971c0f0373cf93d4e7d36c"}	[{"salt": "162", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "16253886705695404633"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xb940ee6a70a57a8241bac4bc6a5d4a23d1f4ba3a814c116678a077de900de8dc"}	[{"salt": "162", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "9719224303171050881"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x048add739cdab6d0688a1227f1d23c38ca249cfbebfa1967935d5a953bb6e631"}	[{"salt": "66", "amount0": "127975192973017957", "amount1": "3253985", "ordinal": 0, "tickLower": -244340, "tickUpper": -223340, "liquidityDelta": "-669112562571146"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x02cff4ab61599e57245491c28402e98f69dbf4c41c488e3b101c2248b9346d19"}	[{"salt": "165", "amount0": "2383117504343068", "amount1": "0", "ordinal": 0, "tickLower": 4740, "tickUpper": 4800, "liquidityDelta": "-5608615096420929824216"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xbf68bd2516c79c1fe21fc6873663431a2409c61b8382612ff16a010631fa43f9"}	[{"salt": "162", "amount0": "4384808008288404", "amount1": "36110460605812", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x7b02766afd318e9e1fee33fda3911f46358096b724a9f35cfc9b852feb7dcb9b"}	[{"salt": "55", "amount0": "12326392554426178", "amount1": "316466", "ordinal": 0, "tickLower": -244050, "tickUpper": -239690, "liquidityDelta": "-1166378055864931"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x334de41744fb31a9970d91374e070d69a8ccda983c541b9b5a18e9d7a65030c6"}	[{"salt": "166", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -245410, "tickUpper": -239690, "liquidityDelta": "858114189254507"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x74e3d377829180a2c454cd3d19a3eefa5a887e8aafefac9de10232edec79ecf2"}	[{"salt": "141", "amount0": "2824339202526508", "amount1": "30743104399091052330", "ordinal": 0, "tickLower": 92000, "tickUpper": 92800, "liquidityDelta": "-76452395993924608063"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x54e0f36164b9fdcbfd4ff8a1ecade0342be80d7f7ca80af37421a7353a4b155e"}	[{"salt": "96", "amount0": "68106236", "amount1": "1570700", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xd10634f45bd063a75ce8b2e3ec57868221777fda483d7801711955a180d5d2f8"}	[{"salt": "96", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "6977077756"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xd8833fef4a6c6619133b08b55af5e355912d9559943c068393980a487bc40ea1"}	[{"salt": "167", "amount0": "9204644136010089", "amount1": "204089", "ordinal": 0, "tickLower": -251470, "tickUpper": -241980, "liquidityDelta": "-91703087957540629"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x98d108e1e8a2c6caaeebe49d79ebc3406466c8b3df063f22cf1de42dae960ec9"}	[{"salt": "168", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 91800, "tickUpper": 93000, "liquidityDelta": "-18079585368045676768"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6864edded98636356b9d1f265212db450dda977eed9ea70d9d4b46c271b3b2fa"}	[{"salt": "164", "amount0": "1452449285581071", "amount1": "33146", "ordinal": 0, "tickLower": -247260, "tickUpper": -243360, "liquidityDelta": "-45899105203633"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xc3a080afa4c2bf44e8dd567eafe7dc7e1f12cef7d02aa57d7b34f0c53605de03"}	[{"salt": "31", "amount0": "22360102680290173", "amount1": "557222", "ordinal": 0, "tickLower": -244540, "tickUpper": -243030, "liquidityDelta": "-68036121290444"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x7943ae88b848d393c50ce29e85642f67cf58fc6ac6d15060404c29ab2413200f"}	[{"salt": "107", "amount0": "117614980624028995", "amount1": "2688979", "ordinal": 0, "tickLower": -244740, "tickUpper": -242940, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x155a5533b7b55b3be20fac2907cc65ce3de8d7f93ac0e47813cf46f58c98da5c"}	[{"salt": "107", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -244740, "tickUpper": -242940, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x8c0f250bd32b872bab514931ac06fedca6240f3b61b2d95de8a71d093717e423"}	[{"salt": "107", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -244740, "tickUpper": -242940, "liquidityDelta": "47482283130192"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x9f6e732c49f5a8cbe09180772a5212cb120bb481df3ae63b321c26e15f6a0d64"}	[{"salt": "162", "amount0": "4387150218310298", "amount1": "45851094416575", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x07832e381c7b0881de92b39126dadb3efa753a8a86c56b0f09f58ba92dccd85c"}	[{"salt": "110", "amount0": "1961423649350987", "amount1": "44157", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x3245dbc877993f8711f212d60e16806482f9e2d04b1a6070c15b06ca8c76dbf6"}	[{"salt": "110", "amount0": "2157421726401", "amount1": "25", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "71055725301"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x2b1dc28d5b4acd80ff53782a23888fb18782053c114093b945096ae57d45727f"}	[{"salt": "96", "amount0": "14296319", "amount1": "292126", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "27964484931"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x8b89a0ff71fb8d7b1bba3198224b1c10cd6bbef281483a5749a8ba611e3d68a4"}	[{"salt": "152", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -243780, "tickUpper": -242820, "liquidityDelta": "-760166276261818"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x91532760aef56ed3ef4ce246ec722dc25b49606def24320fc092115deca5022e"}	[{"salt": "162", "amount0": "4615561375517923", "amount1": "56976774794491", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x74614a74de41fbb0597096bad1475826e835f8e42db5f2cae38e6e1362123f25"}	[{"salt": "121", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 92120, "tickUpper": 93240, "liquidityDelta": "-1150346765508205102"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xbe21d003c8be7ae7422f5939673e3dfb6519b8d4e85b0845258cdb53c9d5acdb"}	[{"salt": "169", "amount0": "299999999999999", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "1676282613428505129773"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xba7083228ee58ad03fbe7d583164793c4de5aa724c35495014f41c25329aa713"}	[{"salt": "169", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "3352565226857010259547"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x69a16d0c321c13f3d9c59bf18b44bd926c9af50846f1828c000b15b673381c6f"}	[{"salt": "169", "amount0": "59999999999999", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xb4fa8d5d55811cf0aed1f3b6c20ac6a8c2e2c616d2f5ac1f84f435bb22068fbb"}	[{"salt": "169", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-56988580008728888896934"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x094c9f2deef7409a26ad330a3ed0b4a229b3b76e7dbdd1b4b6a0b29dacfd0621"}	[{"salt": "171", "amount0": "3453", "amount1": "0", "ordinal": 0, "tickLower": 66360, "tickUpper": 68220, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x1ff7d1d023cc42d61843d59dc94c7549298cbb284f1ec95ab00904edc7635fda"}	[{"salt": "173", "amount0": "117", "amount1": "78657", "ordinal": 0, "tickLower": 66336, "tickUpper": 68247, "liquidityDelta": "-868396748"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x17e9d8aaed0902a58b603ae669137ea3c720f9c7841eb9cef36d53443ff08eff"}	[{"salt": "172", "amount0": "190", "amount1": "158562", "ordinal": 0, "tickLower": 66340, "tickUpper": 68250, "liquidityDelta": "-541831012"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xe75837f2c3899525337f1022144651a92f7dcb2db443ebded3f0721cbc5ed118"}	[{"salt": "171", "amount0": "996", "amount1": "613983", "ordinal": 0, "tickLower": 66360, "tickUpper": 68220, "liquidityDelta": "1448105424"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xdd1cb35f64bcae7713fdc3b3eaae240e0b7215e18c2d201fa8a524e343c21a36"}	[{"salt": "171", "amount0": "0", "amount1": "196641", "ordinal": 0, "tickLower": 66360, "tickUpper": 68220, "liquidityDelta": "-2280685243"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x4866daa97f65d5e50a8c5700f81a95a2850d1fcd7b590e51b3f3f3b39ecd2fb9"}	[{"salt": "174", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "-1945845713947"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x25cb50a5e6fc8a3c390aff272605e63cf026296d78c47b514d2797796ee7c371"}	[{"salt": "162", "amount0": "9440100019686560", "amount1": "90972021617991", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xaeec2eaabba8f2e833919cd56799686c6bae9141a6bb4723c07a189ef2f4076b"}	[{"salt": "107", "amount0": "32405770883828200", "amount1": "787458", "ordinal": 0, "tickLower": -244740, "tickUpper": -242940, "liquidityDelta": "-1647161826553470"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x0d3f387b1b8b7baeb487d8cb4075f560f6bc5c248b912599de83df3d58d190ab"}	[{"salt": "25", "amount0": "11521382921588966", "amount1": "242359", "ordinal": 0, "tickLower": -245410, "tickUpper": -239430, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x5d783579d8108ee92549f1a357a0aecf8409a5418c15802874b386a07f4f91ae"}	[{"salt": "157", "amount0": "910372417", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x88684cc33f9b753719effb337596a6171bdd171d9b8642b67bf8f57cace6b77b"}	[{"salt": "71", "amount0": "28414481316", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-49511625"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x545bf18e2c15b1a965c8e7cadbb48517bc83a1061d8e57ab6ffe7823255f7416"}	[{"salt": "176", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -247200, "tickUpper": -243720, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xad021f6774dd6eea45463eed4ff6713ae55f0add6a9f31a9647c8b9fd72f889c"}	[{"salt": "176", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -247200, "tickUpper": -243720, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x8cbf88e38d871ac557689a6687c94e169150ad9cc9f99195cc82802f85746a37"}	[{"salt": "176", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -247200, "tickUpper": -243720, "liquidityDelta": "6291553496"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xee76faf55c380c583be5e6887885695a415926ce295559be4f99c0c66480002d"}	[{"salt": "170", "amount0": "228568849736135556", "amount1": "5276447", "ordinal": 0, "tickLower": -246380, "tickUpper": -244960, "liquidityDelta": "-3111895826721319"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xb1e1357b9a498fcc5055eeac6d9b07126715c905631b17e956c29ed1d8dd409f"}	[{"salt": "182", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -5109, "tickUpper": -2232, "liquidityDelta": "-7839694665884044953"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xcda3d3a1b98a34a074a39a20b57d5643897e3e9968d1d50481dcfd52c72bec9c"}	[{"salt": "79", "amount0": "10529380057710164", "amount1": "265348", "ordinal": 0, "tickLower": -244110, "tickUpper": -235380, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x3996cc69002e7e1b75cbf6f7fe816e61e893433bd1a1dde9b591d136925bf038"}	[{"salt": "179", "amount0": "1050272135730606", "amount1": "28970", "ordinal": 0, "tickLower": -247810, "tickUpper": -242720, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xdb0feccaafc48f131ccb88717a460b6cfdae04fcb6db76a793edeaaca459dd5a"}	[{"salt": "179", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -247810, "tickUpper": -242720, "liquidityDelta": "-33005541209701"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x1ea988840231c6ad87a67257cdcf28a3af0560948b478ef2fdf52ea2c4b8b08f"}	[{"salt": "180", "amount0": "7269143700517337", "amount1": "178419", "ordinal": 0, "tickLower": -244500, "tickUpper": -240480, "liquidityDelta": "-223785943543940"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xb8130d311400132a5088352f510e5c181a42f87ad811f859923786b599aeefe1"}	[{"salt": "79", "amount0": "4548786735036", "amount1": "114", "ordinal": 0, "tickLower": -244110, "tickUpper": -235380, "liquidityDelta": "-99079330158230"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xfe388d7279a3fd14e506f16bd2dcff00974e7a29f0d87e4b879dd8c5c2da04cc"}	[{"salt": "112", "amount0": "48568109343358454", "amount1": "1094830", "ordinal": 0, "tickLower": -253300, "tickUpper": -231900, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x27d781859293401f70dd7a9ac3d247c7fb47ce868d6db8a136ad2f376e4af3ee"}	[{"salt": "112", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -253300, "tickUpper": -231900, "liquidityDelta": "644222913500"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x5d649053d7884859547474a36bdbbf53b5805719ef6cd3649b8dfd628e05fe8b"}	[{"salt": "162", "amount0": "9770916382435262", "amount1": "104247479451302", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x2e9f61e9e702ee116f57cf0f19a333d4f3f95b63bca310a56972bf0545c900af"}	[{"salt": "154", "amount0": "15396707767886623", "amount1": "335764", "ordinal": 0, "tickLower": -246090, "tickUpper": -241100, "liquidityDelta": "-42596064874886"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x2637cc4a0146d3471db991d34f9a875ac3d11945b79cec399a92f6a520cecca9"}	[{"salt": "96", "amount0": "262033992", "amount1": "6850122", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x59e78431d8c72e223adab72120d7b0a113b997cc41845ecef5b7ded62928ab68"}	[{"salt": "96", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "13316704662"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x0980ec28f5f9b565be2065876e55b3bb0695bc914d8dd4172229ad9bfc38a19e"}	[{"salt": "141", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 92000, "tickUpper": 92800, "liquidityDelta": "-4023810315469716214"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x115c384775f7b3f522bccaa1fbbf1d3b3805dcd48d5f153861e699907149874a"}	[{"salt": "140", "amount0": "22368916581317", "amount1": "280057470763144229", "ordinal": 0, "tickLower": 92400, "tickUpper": 93600, "liquidityDelta": "-617046385403172686"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x50d77dacf31cd637426b955981f9d03014ee3289fc50b0042b8d2c71a5519e0f"}	[{"salt": "185", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 68100, "tickUpper": 70020, "liquidityDelta": "-164473807"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xe87a15084531c06bbb7cb1486414e5c42cd645eddaeceff932e80c941069ec22"}	[{"salt": "184", "amount0": "224950265712785", "amount1": "5348", "ordinal": 0, "tickLower": -244680, "tickUpper": -235380, "liquidityDelta": "-91587638731739"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x0f18676cdc8cbab495b304f8c0e0afc02480c0dd3042e59164b9a921c30bbd0f"}	[{"salt": "57", "amount0": "24545711363771914", "amount1": "538639", "ordinal": 0, "tickLower": -245880, "tickUpper": -244410, "liquidityDelta": "-71542898930750"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x7c996a0f44678b98967d1c719a62cc4cc382634fb25c6ad27de4fd2928937da2"}	[{"salt": "163", "amount0": "202265465690366111", "amount1": "4571414", "ordinal": 0, "tickLower": -245740, "tickUpper": -230270, "liquidityDelta": "-758326748308711"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xa1b0cfec3c588d57db9d8fe4d49eb5919f325d0d38443430bb5dc0dc31d6dd07"}	[{"salt": "191", "amount0": "1401561634475065", "amount1": "133763628997957460", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6ba012e5108a51928f0bbc8a87da41ca004bbdb369f2ac42eb9343e7d6ca21fc"}	[{"salt": "191", "amount0": "82132492118431", "amount1": "60670405193799953", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-19101239253736804899"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x32d00d68d0b0d2dc9f7a4162b785625a549021419c0286104c854bff3b9d12ae"}	[{"salt": "38", "amount0": "1433851916266308", "amount1": "37354", "ordinal": 0, "tickLower": -243740, "tickUpper": -241060, "liquidityDelta": "-16829247869990"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x0a1bded5379452ab1f918129cee9aa7bf5c3bb480186c0e6c0c4feafd1524018"}	[{"salt": "162", "amount0": "15411822885847867", "amount1": "134550536973093", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x45499f4b1933489f43f1a85e68f160b96bcbb531c748203ea14cae9fd94d5f8b"}	[{"salt": "96", "amount0": "102533452", "amount1": "3214381", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x2549f185793df5af47fc6d6f0cd5fe6bcb9fa60dc973e157aff7ada265864aab"}	[{"salt": "197", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -344000, "tickUpper": -332000, "liquidityDelta": "-9502366782449960"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x8cf5d14c7ac3e8f76bb4f3e38512ddf9675f10dc685cc0839a5fdbb7b87d5dc2"}	[{"salt": "198", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -344000, "tickUpper": -320000, "liquidityDelta": "-4433902974535788"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x62ef74ab2e73db79b224b65426ea8cee6d19e76431ccb6e338369dcd0b21e04b"}	[{"salt": "200", "amount0": "0", "amount1": "405820", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "302085046939974"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x28dcfb3061d40bbafd701eaecffaf07bbe69dd9af42d9f92145408dd7ebc1b71"}	[{"salt": "200", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "84764945800078"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x09f21b998d3a797cdbb952cb8eeb6a9bfd00456e425e9075941a29bb5d095b54"}	[{"salt": "200", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "198226451072905"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x71634dc11f9718dc865ce398f2795252b884c9ca4a2fdeb18aee2cc9ee502257"}	[{"salt": "200", "amount0": "2359117964237783", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "19839145650361"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x021653997a1fc752a128b4c568728a5d3ebab620e83c4c56815c52d7abbd5928"}	[{"salt": "194", "amount0": "0", "amount1": "597553503188385", "ordinal": 0, "tickLower": 20890, "tickUpper": 23040, "liquidityDelta": "-19444296457045673334"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x0418197898a4190be239c0c3010f4daff2e866e1f1a6240413af9f6f8486a612"}	[{"salt": "199", "amount0": "1356685101596715698927", "amount1": "10663856", "ordinal": 0, "tickLower": -331200, "tickUpper": -320000, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6939d2c38807982633cf6ffe9ad5a5b788153f49801d5c3eabd06915008e1f1d"}	[{"salt": "199", "amount0": "540902014561101686861", "amount1": "0", "ordinal": 0, "tickLower": -331200, "tickUpper": -320000, "liquidityDelta": "-9008810138892917"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xa8af2c402f769a0ba0d28f0442f66bacc87da598fee3336710c91f6d4e108682"}	[{"salt": "201", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -328800, "tickUpper": -322400, "liquidityDelta": "14585901328550350"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xd4d02a357c583e9a5e3db17dd1cf053858e45939a1096b587446f2a9aa74903c"}	[{"salt": "201", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -328800, "tickUpper": -322400, "liquidityDelta": "-7472634829867875"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xa7da76c105d12504468f3256e36f0939acb7856aaa5d6e349240495223ac416a"}	[{"salt": "202", "amount0": "121895649242298208806", "amount1": "0", "ordinal": 0, "tickLower": -343000, "tickUpper": -327600, "liquidityDelta": "1316685486369399"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x3be7102fb18cbfc42c7ebf01c16ff271aa366c6fd2ee499c8a6c997939023c03"}	[{"salt": "201", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -328800, "tickUpper": -322400, "liquidityDelta": "3035783123573580"}]
